Filename,MSE,PSNR,SSIM
065.jpg,1.2782185872395833,47.06475232308094,0.9937049086563157
066.jpg,1.305328369140625,46.97360584084869,0.9902620598834172
067.jpg,1.31195068359375,46.95162850710622,0.9963367768755823
068.jpg,1.2952728271484375,47.0071910608343,0.9962079010503327
069.jpg,1.3257904052734375,46.906054891580986,0.9935243107073454
070.jpg,1.3182169596354167,46.93093466074228,0.9885535191677192
071.jpg,1.3252360026041667,46.90787135046507,0.9937370446358189
072.jpg,1.3146006266276042,46.94286525909377,0.996502114450878
073.jpg,1.2425333658854167,47.18772301148368,0.9888963822462555
074.jpg,1.2102457682291667,47.302067881155565,0.9942920344517964
075.jpg,1.32476806640625,46.909405099889284,0.9921420083444374
076.jpg,1.3240865071614583,46.9116400087332,0.9955156360075269
077.jpg,1.1361134847005208,47.57658646290804,0.9920269785734351
078.jpg,1.29766845703125,46.99916612682468,0.9902056713590376
079.jpg,1.3311004638671875,46.88869526086997,0.9930392923333294
080.jpg,1.2654317220052083,47.10841643658375,0.9956766107734577
081.jpg,1.2432963053385417,47.18505717794925,0.9937026479243899
082.jpg,1.2083791097005208,47.30877152227782,0.99305143489702
083.jpg,1.2911275227864583,47.021112218490785,0.9917793411810033
084.jpg,1.3228098551432292,46.91582939051419,0.9943295579877408
085.jpg,1.3287455240885417,46.896385462655665,0.9930666538959105
086.jpg,1.2582651774088542,47.13308183233138,0.9936336062601964
087.jpg,1.3105977376302083,46.95610946931573,0.996091946301402
088.jpg,1.2692108154296875,47.095465966347604,0.9946744039379687
089.jpg,1.1279958089192708,47.607728748434724,0.9924970570117164
090.jpg,1.2640228271484375,47.11325443871633,0.9923314065132426
091.jpg,1.2249196370442708,47.24972763867828,0.9937937228615384
092.jpg,1.3139139811197917,46.94513426959097,0.9939224715210919
093.jpg,1.3284861246744792,46.897233380710134,0.9911892964645084
094.jpg,1.3303476969401042,46.8911519875207,0.9942444911581712
095.jpg,1.2783253987630208,47.06438942961606,0.9926839430660442
096.jpg,1.2905426025390625,47.023080151091094,0.9950944811073991
097.jpg,1.3279164632161458,46.899096056441806,0.9922480221704199
098.jpg,1.2431284586588542,47.18564352094228,0.9872870487045668
099.jpg,1.172393798828125,47.44006848220114,0.9933452914138251
100.jpg,1.3093312581380208,46.960308247974474,0.9938121126292453
101.jpg,1.2452494303385417,47.17824009139164,0.9969584153604693
102.jpg,1.3069915771484375,46.96807572070642,0.9913695816479011
103.jpg,1.3304341634114583,46.8908697252883,0.9908791443127579
104.jpg,1.2883961995442708,47.030309257815624,0.9908067200937105
105.jpg,1.3178151448567708,46.93225866542468,0.9908410062452272
106.jpg,1.3016459147135417,46.98587501213362,0.9969944927339117
107.jpg,1.2492624918619792,47.16426660051983,0.9945175926032368
108.jpg,1.331634521484375,46.88695315524888,0.9941708506890659
109.jpg,1.280303955078125,47.057672737651515,0.9926428994358764
110.jpg,1.3324330647786458,46.884349595501085,0.9958545382384093
111.jpg,1.301513671875,46.986316263107206,0.9921950671841023
112.jpg,1.3220163981119792,46.91843518755068,0.9923782746086434
113.jpg,1.3067830403645833,46.968768713698914,0.9927016309643105
114.jpg,1.326995849609375,46.90210796326433,0.9949812869426075
115.jpg,1.2156219482421875,47.28281828135212,0.9921829700624101
116.jpg,1.3306833902994792,46.89005624854147,0.9925988064462733
117.jpg,1.2648569742838542,47.11038941119752,0.9910257939643184
118.jpg,1.3270263671875,46.902008087568504,0.9967205423815169
119.jpg,1.21087646484375,47.29980522740003,0.99409426056864
120.jpg,1.3240407307942708,46.91179015577589,0.9969959391652718
121.jpg,1.2767333984375,47.06980141502158,0.99234157968937
122.jpg,1.3272908528645833,46.90114259440429,0.9884149585379572
123.jpg,1.3388417561848958,46.86351112068718,0.9915276611070828
124.jpg,1.2641245524088542,47.11290494390721,0.9957374612614963
125.jpg,1.2483011881510417,47.167609769873636,0.9951970459571099
126.jpg,1.1671142578125,47.45966986306271,0.9931211309926042
127.jpg,1.3365529378255208,46.87094196016882,0.992420272665321
128.jpg,1.321533203125,46.92002281744624,0.9967941763897956
129.jpg,1.2862497965494792,47.037550417912556,0.9952476183060902
130.jpg,1.3378346761067708,46.86677912376836,0.9956422544755438
131.jpg,1.2453664143880208,47.17783211577144,0.9936225941153339
132.jpg,1.3279164632161458,46.899096056441806,0.9934137124903343
133.jpg,1.3222605387369792,46.9176332373081,0.99303652806571
134.jpg,1.2470804850260417,47.17185877658245,0.9919436425600069
135.jpg,1.3008626302083333,46.9884892294764,0.9909575782622859
136.jpg,1.2996775309244792,46.992447500321866,0.9903035743423239
137.jpg,1.3173014322916667,46.93395196838569,0.9926519160482311
138.jpg,1.2968902587890625,47.00177132678014,0.9957249042017473
139.jpg,1.3232472737630208,46.91439352964398,0.9933528431983758
140.jpg,1.32305908203125,46.91501122555516,0.9926299137819076
141.jpg,1.3225504557291667,46.91668111369182,0.9949469701747015
142.jpg,1.320892333984375,46.922129411807695,0.9902159624590315
143.jpg,1.3106689453125,46.955873513899995,0.9953786261233653
144.jpg,1.3175811767578125,46.93302979084329,0.9971149971369485
145.jpg,1.2815450032552083,47.053464992183216,0.9956077607415149
146.jpg,1.3265889485677083,46.9034398587333,0.9906553118704203
147.jpg,1.2994537353515625,46.99319539007945,0.9946939153377575
148.jpg,1.2486521402994792,47.16638894943823,0.9905865970200782
149.jpg,1.3188985188802083,46.92868980322197,0.9985174654328369
150.jpg,1.325836181640625,46.905904942687194,0.9915127732040706
